,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
130,U001,200769623,WAL-MAR us,2020-05-22 19:33:15.375000000,2020,1930827122,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,1898.9,0-15
131,U001,200769623,WAL-MAR us,2020-05-16 19:34:51.750000000,2020,1930750644,2020-06-04 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,37684.36,16-30
132,U001,200705372,FR corporation,2020-05-09 22:19:14.750000000,2020,1930637990,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,19961.05,31-45
133,U001,200769623,WAL-MAR llc,2020-04-05 19:19:43.976562500,2020,1930675431,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,11826.09,
134,U001,200742791,QUI in,2020-04-07 17:28:01.750000000,2020,1930603823,2020-10-03 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,24843.48,0-15
135,U001,200743996,STATER  corporation,2020-04-28 10:50:07.875000000,2020,1930718352,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,32224.05,0-15
136,U001,200769623,WAL-MAR us,2020-05-08 19:17:38.250000000,2020,1930752522,2020-06-04 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,9937.06,16-30
137,U001,200759878,SA corporation,2020-04-30 22:24:45.312500000,2020,1930752430,2020-08-04 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,12417.47,0-15
138,U001,200762301,C&S WH us,2020-02-25 09:43:04.875000000,2020,1930584581,2020-02-03 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,4301.57,
139,U001,200769623,WAL-MAR ,2020-06-17 22:45:20.125000000,2020,1930885637,2020-12-05 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,22549.83,16-30
140,U001,100043936,PAPA JO foundation,2020-04-09 13:27:32.250000000,2020,1930627707,2020-10-03 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,NA10,18145.19,16-30
141,U001,200744019,TARG co,2020-05-03 19:18:24.750000000,2020,1930748869,2020-05-04 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,97776.0,0-15
142,U001,200794332,COST ,2020-05-07 07:31:24.625000000,2020,1930720706,2020-02-04 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAAX,31599.18,16-30
143,U001,200740393,LABAT ,2020-03-26 14:06:02.062500000,2020,1930585380,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,52645.42,0-15
144,U001,200769623,WAL-MAR systems,2020-04-20 12:43:33.250000000,2020,1930671465,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,21113.92,16-30
145,U001,200762301,C&S WH co,2020-04-04 22:24:07.500000000,2020,1930577119,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAC6,137768.6,16-30
146,U001,200759878,SA in,2020-04-25 19:58:13.687500000,2020,1930748365,2020-05-04 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,13548.66,0-15
147,U001,200759878,SA corporation,2020-05-28 00:03:14.125000000,2020,1930825574,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,35898.48,16-30
148,U001,200704858,WAKE llc,2020-03-16 22:34:28.500000000,2020,1930655118,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,109248.63,
149,U001,200762301,C&S WH foundation,2020-02-28 13:08:24.250000000,2020,1930654407,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,7465.1,
150,U001,200803720,DEC corporation,2020-04-17 17:15:09.500000000,2020,1930872721,2020-07-05 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,4729.18,
151,U001,200078795,H T H llc,2020-05-29 03:48:43.375000000,2020,1930861108,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,1412.26,0-15
152,U001,200519201,KROGE llc,2020-04-19 22:16:29.687500000,2020,1930709582,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,15477.22,0-15
153,U001,200744019,TARG corp,2020-05-11 19:10:06.875000000,2020,1930753198,2020-07-04 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,19195.56,16-30
154,U001,200786288,FAMILY in,2020-05-29 06:04:53.000000000,2020,1930759958,2020-08-04 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,66230.48,31-45
155,U001,200418007,AM systems,2020-03-20 05:08:39.250000000,2020,1930732102,2020-02-04 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,47393.05,
156,U001,200466603,SMITH'S systems,2020-04-06 21:49:50.843750000,2020,1930664246,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,142732.08,0-15
157,CA02,140106408,WAL-M associates,2020-04-13 22:52:50.812500000,2020,2960622798,2020-03-23 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,5791.484999999999,0-15
158,U001,200762301,C&S WH in,2020-05-04 06:19:29.250000000,2020,1930721389,2020-01-04 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,7943.13,
159,U001,200761734,H E BUT associates,2020-03-26 15:57:37.718750000,2020,1930632938,2020-10-03 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,91756.55,0-15
160,U001,200769623,WAL-MAR foundation,2020-04-09 22:37:09.500000000,2020,1930611981,2020-08-03 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,24282.42,16-30
161,U001,200769623,WAL-MAR llc,2020-05-11 01:21:21.437500000,2020,1930793187,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,10903.6,0-15
162,U001,200769623,WAL-MAR us,2020-05-02 21:54:21.250000000,2020,1930692727,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,51516.27,16-30
163,U001,200744019,TARG us,2020-05-10 23:27:06.687500000,2020,1930813045,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,5887.21,0-15
164,U001,200726979,BJ'S  systems,2020-03-09 21:29:42.625000000,2020,1930643416,2020-12-03 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,14149.02,
165,U001,200706844,WINC co,2020-05-11 10:16:36.500000000,2020,1930760026,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,38905.5,16-30
166,U001,200418007,AM us,2020-04-11 16:56:03.750000000,2020,1930650673,2020-03-14 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAGD,1011.24,
167,U001,200799367,MCL in,2020-04-22 20:52:32.875000000,2020,1930720975,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,124605.44,0-15
168,U001,200772595,SAFEW corporation,2020-05-04 05:17:04.750000000,2020,1930705040,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,32039.34,16-30
169,U001,200759878,SA llc,2020-05-08 09:10:07.750000000,2020,1930700242,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,50054.82,16-30
170,U001,CCU013,KRAFT F in,2020-03-23 11:41:26.250000000,2020,1930570370,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,37209.64,16-30
171,U001,200726979,BJ'S  in,2020-03-16 12:43:15.687500000,2020,1930629390,2020-09-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,467.72,
172,U001,200526831,PERISH associates,2020-04-08 23:12:45.468750000,2020,1930666168,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,134095.09,0-15
173,U001,200769623,WAL-MAR llc,2020-04-26 16:57:04.000000000,2020,1930845835,2020-02-05 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,292.94,
174,U001,100031704,DELHAIZE corp,2020-05-17 01:41:24.671875000,2020,1930844129,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,92271.69,0-15
175,U001,200769623,WAL-MAR in,2020-04-17 09:10:13.375000000,2020,1930662779,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,35023.47,16-30
176,U001,200020431,DEC systems,2020-02-26 13:33:39.000000000,2020,1930599834,2020-04-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,4551.58,
177,U001,200726979,BJ'S  ,2020-03-17 05:14:41.250000000,2020,1930730591,2020-01-04 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,261.84,
178,U001,200769623,WAL-MAR foundation,2020-03-16 02:58:06.250000000,2020,1930652678,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,33837.66,
179,U001,200729942,SA ,2020-04-25 15:22:48.687500000,2020,1930798198,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,11696.53,
180,U001,200705742,DOT systems,2020-05-07 04:33:55.648437500,2020,1930810367,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,8115.04,
181,U001,200777735,NASH  co,2020-03-03 13:15:09.000000000,2020,1930670844,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,152067.79,
182,U001,200020431,DEC us,2020-03-03 01:25:39.250000000,2020,1930617742,2020-07-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,3117.84,
183,U001,200769623,WAL-MAR corp,2020-04-18 16:30:22.203125000,2020,1930748572,2020-06-04 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1898.2,
184,U001,200759878,SA systems,2020-03-16 05:18:47.875000000,2020,1930655535,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,17060.17,
185,U001,100004536,BAS ,2020-04-06 07:11:33.000000000,2020,1930765834,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,3745.49,
186,U001,200769623,WAL-MAR corporation,2020-05-18 03:06:33.250000000,2020,1930882579,2020-11-05 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,9163.34,
187,CA02,140104409,LOB in,2020-02-22 09:54:32.750000000,2020,2960624271,2020-03-26 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-28 00:00:00.000000000,CA10,166894.25199999998,
188,U001,200744019,TARG co,2020-03-23 06:18:05.312500000,2020,1930652649,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,1183.45,
189,U001,200769623,WAL-MAR systems,2020-05-13 18:54:21.281250000,2020,1930803693,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,53859.97,0-15
190,CA02,140104423,METRO  corp,2020-03-13 23:02:14.250000000,2020,2960624752,2020-01-04 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,32025.363999999994,
191,U001,200707822,PUBLI foundation,2020-04-27 07:06:55.687500000,2020,1930801025,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,61394.52,
192,U001,200782669,SYGMA systems,2020-04-27 22:09:11.250000000,2020,1930617473,2020-09-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,23298.58,31-45
193,U001,200705742,DOT corporation,2020-04-18 23:56:53.546875000,2020,1930660872,2020-03-17 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAAW,4041.99,
194,U001,200769623,WAL-MAR corp,2020-04-17 10:19:54.125000000,2020,1930676006,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,14666.28,0-15
195,U001,200780383,MEIJ foundation,2020-06-01 18:59:49.125000000,2020,1930860645,2020-06-05 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,108570.13,0-15
196,U001,100031704,DELHAIZE trust,2020-06-26 15:49:00.500000000,2020,1930796146,2020-04-17 00:00:00.000000000,2020-06-21 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAGD,16196.66,0-15
197,U001,200561861,CO llc,2020-05-14 17:25:49.000000000,2020,1930774237,2020-10-04 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,23448.25,16-30
198,U001,200761734,H E BUT systems,2020-05-04 08:15:12.500000000,2020,1930701257,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,83095.78,16-30
199,U001,200769623,WAL-MAR co,2020-04-24 03:38:06.125000000,2020,1930724889,2020-01-04 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,5801.67,0-15
200,U001,200769623,WAL-MAR us,2020-04-18 21:11:36.125000000,2020,1930677295,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,11515.66,0-15
201,U001,200900909,SYSCO in,2020-04-16 17:10:30.000000000,2020,1930623159,2020-09-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,42647.01,16-30
202,U001,200726979,BJ'S  corporation,2020-03-19 12:41:55.375000000,2020,1930665005,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,810.96,
203,U001,200769623,WAL-MAR systems,2020-05-03 09:05:31.500000000,2020,1930719358,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,24504.26,16-30
204,U001,200353024,DECA corporation,2020-04-25 08:58:07.750000000,2020,1930875691,2020-08-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,889.08,
205,U001,200762950,HAR trust,2020-03-29 00:34:59.812500000,2020,1930671888,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,173239.52,
206,U001,200561861,CO us,2020-05-11 18:31:15.687500000,2020,1930764482,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,30316.62,0-15
207,U001,200744019,TARG in,2020-04-16 23:35:14.375000000,2020,1930647824,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,17408.37,16-30
208,U001,200418007,AM foundation,2020-03-04 10:42:30.875000000,2020,1930630519,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,840.67,
209,U001,200762301,C&S WH trust,2020-05-03 19:01:08.718750000,2020,1930805217,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAC6,56261.98,
210,U001,200772670,ASSOCIAT in,2020-03-18 04:43:10.250000000,2020,1930723923,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAU5,1655.46,
211,U001,200769623,WAL-MAR trust,2020-04-25 05:58:58.375000000,2020,1930683228,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,41629.12,16-30
212,U001,200744019,TARG corporation,2020-04-21 17:18:37.968750000,2020,1930730322,2020-01-04 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,54651.53,0-15
213,U001,100047382,PETER  corporation,2020-06-04 12:47:09.500000000,2020,1930637647,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,17733.56,Greatar than 60
214,U001,CCU002,KRFT FDS associates,2020-03-25 13:02:54.500000000,2020,1930637979,2020-03-13 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAG2,10648.32,
215,U001,200706844,WINC llc,2020-05-30 11:24:41.000000000,2020,1930842076,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,38169.79,16-30
216,U001,200762301,C&S WH ,2020-04-10 21:35:55.437500000,2020,1930747271,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,3939.0,
217,U001,CCCA02,KRAFT  associates,2020-04-04 01:43:23.250000000,2020,1930662684,2020-03-18 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAG2,29972.7,
218,U001,200769623,WAL-MAR in,2020-05-08 19:00:29.750000000,2020,1930751769,2020-06-04 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,56076.31,16-30
219,U001,200980828,BEN E associates,2020-05-13 20:22:39.468750000,2020,1930838209,2020-04-29 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAD1,17770.01,
220,U001,200744019,TARG ,2020-05-11 19:23:39.375000000,2020,1930751781,2020-06-04 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,58607.34,16-30
221,U001,200769623,WAL-MAR corp,2020-04-24 01:31:24.875000000,2020,1930688185,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,16674.74,16-30
222,U001,200769623,WAL-MAR co,2020-05-30 00:08:48.125000000,2020,1930843169,2020-01-05 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,32553.0,0-15
223,CA02,140106408,WAL-M us,2020-05-10 23:17:38.750000000,2020,2960624581,2020-07-04 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,58841.804,16-30
224,U001,200769623,WAL-MAR corp,2020-06-16 15:13:07.750000000,2020,1930885491,2020-12-05 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,52621.77,16-30
225,U001,200936373,SUPE corporation,2020-05-11 22:09:16.031250000,2020,1930809945,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,88919.61,0-15
226,CA02,140104285,BUY- corp,2020-04-18 05:54:05.585937500,2020,2960624684,2020-03-29 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-07 00:00:00.000000000,CA10,72782.84999999999,0-15
227,U001,200152991,JET associates,2020-06-10 16:14:34.250000000,2020,1930841854,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,1677.91,16-30
228,U001,200769623,WAL-MAR systems,2020-05-13 18:54:21.281250000,2020,1930819119,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,41628.67,0-15
229,U001,200762301,C&S WH co,2020-04-22 11:39:53.531250000,2020,1930745999,2020-03-04 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAC6,6832.47,0-15
230,U001,200148860,DOLLA llc,2020-04-09 15:36:20.125000000,2020,1930637644,2020-11-03 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,16764.17,0-15
231,U001,CCU013,KRAFT F associates,2020-03-23 15:21:22.468750000,2020,1930681744,2020-03-22 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAX2,15259.08,0-15
232,U001,200752302,KROGER co,2020-04-27 13:10:29.937500000,2020,1930733766,2020-02-04 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,120098.69,0-15
233,U001,200797984,PIGGLY corporation,2020-03-27 17:10:51.750000000,2020,1930585699,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,89737.26,0-15
234,U001,200744019,TARG co,2020-05-06 07:30:11.123046875,2020,1930800326,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,16874.59,0-15
235,U001,200726979,BJ'S  co,2020-04-08 17:02:36.875000000,2020,1930783750,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,86.77,
236,U001,100031704,DELHAIZE corp,2020-05-12 22:43:28.500000000,2020,1930744311,2020-05-04 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,20757.8,16-30
237,U001,200743123,KROGER corp,2020-03-27 20:44:10.468750000,2020,1930639867,2020-12-03 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,145240.7,0-15
238,U001,200729290,KROGER trust,2020-04-30 19:12:03.125000000,2020,1930763883,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,42613.0,0-15
239,U001,200762301,C&S WH systems,2020-03-11 03:29:36.000000000,2020,1930718141,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAC6,9987.73,
240,U001,200769623,WAL-MAR llc,2020-04-28 01:58:38.625000000,2020,1930706309,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,10921.35,16-30
241,U001,200769623,WAL-MAR co,2020-06-05 03:22:40.937500000,2020,1930883498,2020-10-05 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,60886.44,0-15
